ProductID,LocationID,Location Name,Product Name,Product Barcode,Product Description,Product Order Code,Sale Price,Category Name,Current Stock,Min Stock,Max Stock,Current Volume,On Order,Alerts,Cost Price, Supplier Name,Unit of Sale,Volume of Sale,Unit of Purchase,Volume of Purchase
4573176,17288,Markham House,Sweet Pea,783577260,Sweet Pea,,0.30000,EX WRHS PLANTS,,,,,,n,0.10000,WRHS,,,,
4573204,10028,WRHS Trading Post Main Store,Phormium,1066226320,Phormium,,1.50000,EX WRHS PLANTS,0.00000,0.00000,0.00000,0,0,n,0.50000,WRHS,,,,
4573204,17288,Markham House,Phormium,1066226320,Phormium,,1.50000,EX WRHS PLANTS,,,,,,n,0.50000,WRHS,,,,
4801439,10028,WRHS Trading Post Main Store,Quiz Night 3rd June 2016,6223310638,Quiz Night 3rd June 2016,,5.00000,TICKETS,0.00000,0.00000,0.00000,0,0,n,3.44800,WRHS,,,,
4801439,17288,Markham House,Quiz Night 3rd June 2016,6223310638,Quiz Night 3rd June 2016,,5.00000,TICKETS,,,,,,n,3.44800,WRHS,,,,
4801784,10028,WRHS Trading Post Main Store,Wilton House Visit,216178881,Wilton House Visit,,20.75000,TICKETS,0.00000,0.00000,0.00000,0,0,n,9.75000,WRHS,,,,
4801784,17288,Markham House,Wilton House Visit,216178881,Wilton House Visit,,20.75000,TICKETS,,,,,,n,9.75000,WRHS,,,,
4815970,10028,WRHS Trading Post Main Store,Maxicrop Allpurpose 1 litre,5013762000534,Maxicrop Allpurpose 1 litre,MXNF40C,8.45000,GENERAL FEEDS,9.00000,0.00000,0.00000,0,0,n,5.49500,WRHS,,,,
4815970,17288,Markham House,Maxicrop Allpurpose 1 litre,5013762000534,Maxicrop Allpurpose 1 litre,MXNF40C,8.45000,GENERAL FEEDS,,,,,,n,5.49500,WRHS,,,,
4818814,10028,WRHS Trading Post Main Store,Blood Fish Bone 3:9:3 1kg,RF003#4852035326,Blood Fish And Bone 1kg NPK 3:9:3 Ideal for flowers and fruit. Apply in Summer Sinclair,,1.10000,FERTILISER WRHS,14.00000,0.00000,0.00000,0,0,n,0.69000,WRHS,,,,
4818814,17288,Markham House,Blood Fish Bone 3:9:3 1kg,RF003#4852035326,Blood Fish And Bone 1kg NPK 3:9:3 Ideal for flowers and fruit. Apply in Summer Sinclair,,1.10000,FERTILISER WRHS,,,,,,n,0.69000,WRHS,,,,
5154406,10028,WRHS Trading Post Main Store,Runner Bean Painted Lady,2410734085,WRHS Plants: Runner Bean Painted Lady,,1.50000,EX WRHS PLANTS,0.00000,0.00000,0.00000,0,0,n,0.50000,WRHS,,,,
5154406,17288,Markham House,Runner Bean Painted Lady,2410734085,WRHS Plants: Runner Bean Painted Lady,,1.50000,EX WRHS PLANTS,,,,,,n,0.50000,WRHS,,,,
5154419,10028,WRHS Trading Post Main Store,Runner Bean White Lady,7335428681,WRHS Plants: Runner Bean White Lady,,1.50000,EX WRHS PLANTS,0.00000,0.00000,0.00000,0,0,n,0.50000,WRHS,,,,
5154419,17288,Markham House,Runner Bean White Lady,7335428681,WRHS Plants: Runner Bean White Lady,,1.50000,EX WRHS PLANTS,,,,,,n,0.50000,WRHS,,,,
5154463,10028,WRHS Trading Post Main Store,Tomato Moneymaker,6042872086,WRHS Plants:Tomato Moneymaker,,1.50000,EX WRHS PLANTS,0.00000,0.00000,0.00000,0,0,n,0.50000,WRHS,,,,
5154463,17288,Markham House,Tomato Moneymaker,6042872086,WRHS Plants:Tomato Moneymaker,,1.50000,EX WRHS PLANTS,,,,,,n,0.50000,WRHS,,,,
3869460,10028,WRHS Trading Post Main Store,Ericaceous Fert 1kg,RF030#7311688807,Ericaceous Fertiliser 1kg 10-25g/sq m,,1.60000,FERTILISER WRHS,8.00000,0.00000,0.00000,0,0,n,1.03400,WRHS,,,,
3869460,17288,Markham House,Ericaceous Fert 1kg,RF030#7311688807,Ericaceous Fertiliser 1kg 10-25g/sq m,,1.60000,FERTILISER WRHS,,,,,,n,1.03400,WRHS,,,,
3678625,10028,WRHS Trading Post Main Store,Christmas Raffle Tickets,6431255416,Christmas Raffle Tickets,,1.00000,EX TICKETS,0.00000,0.00000,0.00000,0,0,n,0.00000,WRHS,,,,
3678625,17288,Markham House,Christmas Raffle Tickets,6431255416,Christmas Raffle Tickets,,1.00000,EX TICKETS,,,,,,n,0.00000,WRHS,,,,
3704589,10028,WRHS Trading Post Main Store,Lawn Seed Hard Wearing 100g,SL001#80023211,Lawn Seed Basic Hard Wearing 100g,,0.60000,SEEDS WRHS LAWN,8.00000,0.00000,0.00000,0,0,n,0.44630,WRHS,,,,
3704589,17288,Markham House,Lawn Seed Hard Wearing 100g,SL001#80023211,Lawn Seed Basic Hard Wearing 100g,,0.60000,SEEDS WRHS LAWN,,,,,,n,0.44630,WRHS,,,,
3704777,10028,WRHS Trading Post Main Store,T Label white x5,LT007#4806822411,T Labels white pack of 5,L6W,1.00000,LABELS,7.00000,0.00000,0.00000,0,0,n,0.62500,WRHS,,,,
3704777,17288,Markham House,T Label white x5,LT007#4806822411,T Labels white pack of 5,L6W,1.00000,LABELS,,,,,,n,0.62500,WRHS,,,,
4884807,10028,WRHS Trading Post Main Store,Lawn Seed Hard Wearing 500g,SL002#3444626234,Lawn Seed Basic Hard Wearing 500g,,3.40000,SEEDS WRHS LAWN,37.00000,0.00000,0.00000,0,0,n,2.64205,WRHS,,,,
4884807,17288,Markham House,Lawn Seed Hard Wearing 500g,SL002#3444626234,Lawn Seed Basic Hard Wearing 500g,,3.40000,SEEDS WRHS LAWN,,,,,,n,2.64205,WRHS,,,,
5023311,10028,WRHS Trading Post Main Store,Wheelbarrow Assembled,480688070,Black Wheelbarrow 90ltr Assembled,,35.00000,HARDWARE,1.00000,0.00000,0.00000,0,0,n,21.92000,WRHS,,,,
5023311,17288,Markham House,Wheelbarrow Assembled,480688070,Black Wheelbarrow 90ltr Assembled,,35.00000,HARDWARE,,,,,,n,21.92000,WRHS,,,,
5123517,10028,WRHS Trading Post Main Store,Tool Hire,,Tool Hire charge per week,,5.00000,TOOL HIRE,0.00000,0.00000,0.00000,0,0,n,0.00000,WRHS,,,,
5123517,17288,Markham House,Tool Hire,,Tool Hire charge per week,,5.00000,TOOL HIRE,,,,,,n,0.00000,WRHS,,,,
5154151,10028,WRHS Trading Post Main Store,WRHS Newsletter,PB001#5400442705,WRHS Newsletter,,0.10000,OTHER,-1.00000,0.00000,0.00000,0,0,n,0.05000,WRHS,,,,
5154151,17288,Markham House,WRHS Newsletter,PB001#5400442705,WRHS Newsletter,,0.10000,OTHER,,,,,,n,0.05000,WRHS,,,,
5798241,10028,WRHS Trading Post Main Store,Polestar Runner Beans,,WRHS Plants:Polestar Runner Beans,,1.50000,EX WRHS PLANTS,0.00000,0.00000,0.00000,0,0,n,0.50000,WRHS,,,,
5798241,17288,Markham House,Polestar Runner Beans,,WRHS Plants:Polestar Runner Beans,,1.50000,EX WRHS PLANTS,,,,,,n,0.50000,WRHS,,,,
5800375,10028,WRHS Trading Post Main Store,Cl French Bean Plants Hunter,3063306384,WRHS Plants:Hunter Climbing French Beans,,1.50000,EX WRHS PLANTS,0.00000,0.00000,0.00000,0,0,n,0.50000,WRHS,,,,
5800375,17288,Markham House,Cl French Bean Plants Hunter,3063306384,WRHS Plants:Hunter Climbing French Beans,,1.50000,EX WRHS PLANTS,,,,,,n,0.50000,WRHS,,,,
5773922,10028,WRHS Trading Post Main Store,Fish Blood Bone 5:5:6 25kg,5000363282346,Sinclair Pro Fish Blood & Bone NPK 5:5:6.5 25kg,,0.00000,EX FERTILISER WRHS,0.00000,0.00000,0.00000,0,0,n,0.00000,WRHS,,,,
5773922,17288,Markham House,Fish Blood Bone 5:5:6 25kg,5000363282346,Sinclair Pro Fish Blood & Bone NPK 5:5:6.5 25kg,,0.00000,EX FERTILISER WRHS,,,,,,n,0.00000,WRHS,,,,
8969227,10028,WRHS Trading Post Main Store,10 Cell Tray,800000000776,10 Cell Tray,,0.21000,CELL TRAYS,57.00000,0.00000,0.00000,0,0,n,0.13633,WRHS,,,,
8969227,17288,Markham House,10 Cell Tray,800000000776,10 Cell Tray,,0.21000,CELL TRAYS,,,,,,n,0.13633,WRHS,,,,
9037759,10028,WRHS Trading Post Main Store,Orchid Drip Feed x2,5053249006024,Orchid Drip Feeder pack of 2,605824,0.95000,HOUSEPLANT FEEDS,5.00000,0.00000,0.00000,0,0,n,0.58250,WRHS,,,,
9037759,17288,Markham House,Orchid Drip Feed x2,5053249006024,Orchid Drip Feeder pack of 2,605824,0.95000,HOUSEPLANT FEEDS,,,,,,n,0.58250,WRHS,,,,
9037818,10028,WRHS Trading Post Main Store,Doff Cleaning Fluid 1 litre,5013655012217,Doff Outdoor Cleaning Fluid 1 litre,650838,3.85000,CLEANERS,14.00000,0.00000,0.00000,0,0,n,2.50000,WRHS,,,,
9037818,17288,Markham House,Doff Cleaning Fluid 1 litre,5013655012217,Doff Outdoor Cleaning Fluid 1 litre,650838,3.85000,CLEANERS,,,,,,n,2.50000,WRHS,,,,
9037848,10028,WRHS Trading Post Main Store,Doff Slug Gel 1 litre,5013655007602,Doff Slug Defence Gel organic 1 litre,419374,2.40000,SLUG & SNAIL CONTROL,13.00000,0.00000,0.00000,0,0,n,1.52667,WRHS,,,,
9037848,17288,Markham House,Doff Slug Gel 1 litre,5013655007602,Doff Slug Defence Gel organic 1 litre,419374,2.40000,SLUG & SNAIL CONTROL,,,,,,n,1.52667,WRHS,,,,
9193128,10028,WRHS Trading Post Main Store,Seed Potato 1kg,SV010#800000000781,Seed Potato 1kg,,1.40000,POTATOES,286.78000,0.00000,0.00000,0,0,n,0.75870,WRHS,,,kg,1
9193128,17288,Markham House,Seed Potato 1kg,SV010#800000000781,Seed Potato 1kg,,1.40000,POTATOES,,,,,,n,0.75870,WRHS,,,kg,1
9257325,10028,WRHS Trading Post Main Store,Multipurpose Compost 40 litre Durston,800000000782,Multipurpose Compost 40 litre Durston,D40MPC,2.90000,EX COMPOSTS etc,0.00000,0.00000,0.00000,0,0,n,1.83833,WRHS,,,,
9257325,17288,Markham House,Multipurpose Compost 40 litre Durston,800000000782,Multipurpose Compost 40 litre Durston,D40MPC,2.90000,EX COMPOSTS etc,,,,,,n,1.83833,WRHS,,,,
9257339,10028,WRHS Trading Post Main Store,Multipurpose Compost 60 litre Durston,CY001#800000000783,Multipurpose Compost 60 litre Durston,D60MPC,3.50000,COMPOSTS ETC,34.00000,0.00000,0.00000,0,0,n,2.26864,WRHS,,,,
9257339,17288,Markham House,Multipurpose Compost 60 litre Durston,CY001#800000000783,Multipurpose Compost 60 litre Durston,D60MPC,3.50000,COMPOSTS ETC,,,,,,n,2.26864,WRHS,,,,
9257455,10028,WRHS Trading Post Main Store,Ericaceous Compost 40 litre Durston,CY003#800000000784,Ericaceous Compost 40 litre Durston,D40EC,2.75000,COMPOSTS ETC,101.00000,0.00000,0.00000,0,0,n,1.77590,WRHS,,,,
9257455,17288,Markham House,Ericaceous Compost 40 litre Durston,CY003#800000000784,Ericaceous Compost 40 litre Durston,D40EC,2.75000,COMPOSTS ETC,,,,,,n,1.77590,WRHS,,,,
9257480,10028,WRHS Trading Post Main Store,Peat Free Compost 40 litre Durston,CY002#800000000785,Peat Free Compost 40 litre Durston,D40PFC,3.30000,COMPOSTS ETC,57.00000,0.00000,0.00000,0,0,n,2.10535,WRHS,,,,
9257480,17288,Markham House,Peat Free Compost 40 litre Durston,CY002#800000000785,Peat Free Compost 40 litre Durston,D40PFC,3.30000,COMPOSTS ETC,,,,,,n,2.10535,WRHS,,,,
9257488,10028,WRHS Trading Post Main Store,Farmyard Manure 40 litre Durston,CY004#800000000786,Farmyard Manure 40 litre Durston,D40FYM,2.80000,COMPOSTS ETC,-148.00000,0.00000,0.00000,0,0,n,1.80670,WRHS,,,,
9257488,17288,Markham House,Farmyard Manure 40 litre Durston,CY004#800000000786,Farmyard Manure 40 litre Durston,D40FYM,2.80000,COMPOSTS ETC,,,,,,n,1.80670,WRHS,,,,
9257551,10028,WRHS Trading Post Main Store,Growbag (Standard) Durston,CY005#800000000787,Growbag (Standard) Durston,DGBSTD,1.55000,COMPOSTS ETC,147.00000,0.00000,0.00000,0,0,n,0.96904,WRHS,,,,
9257551,17288,Markham House,Growbag (Standard) Durston,CY005#800000000787,Growbag (Standard) Durston,DGBSTD,1.55000,COMPOSTS ETC,,,,,,n,0.96904,WRHS,,,,
9120537,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound,V10-00032,Voucher 10.00 Pound,,10.00000,VOUCHERS,0.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120537,17288,Markham House,Voucher 10.00 Pound,V10-00032,Voucher 10.00 Pound,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9120538,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound V10-00031,V10-00031,Voucher 10.00 Pound V10-00031,,10.00000,VOUCHERS,1.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120538,17288,Markham House,Voucher 10.00 Pound V10-00031,V10-00031,Voucher 10.00 Pound V10-00031,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9120539,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound V10-00030,V10-00030,Voucher 10.00 Pound V10-00030,,10.00000,VOUCHERS,1.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120539,17288,Markham House,Voucher 10.00 Pound V10-00030,V10-00030,Voucher 10.00 Pound V10-00030,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9120540,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound V10-00029,V10-00029,Voucher 10.00 Pound V10-00029,,10.00000,VOUCHERS,1.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120540,17288,Markham House,Voucher 10.00 Pound V10-00029,V10-00029,Voucher 10.00 Pound V10-00029,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9120541,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound V10-00028,V10-00028,Voucher 10.00 Pound V10-00028,,10.00000,VOUCHERS,1.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120541,17288,Markham House,Voucher 10.00 Pound V10-00028,V10-00028,Voucher 10.00 Pound V10-00028,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9120542,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound V10-00027,V10-00027,Voucher 10.00 Pound V10-00027,,10.00000,VOUCHERS,1.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120542,17288,Markham House,Voucher 10.00 Pound V10-00027,V10-00027,Voucher 10.00 Pound V10-00027,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9120543,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound V10-00026,V10-00026,Voucher 10.00 Pound V10-00026,,10.00000,VOUCHERS,1.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120543,17288,Markham House,Voucher 10.00 Pound V10-00026,V10-00026,Voucher 10.00 Pound V10-00026,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9120544,10028,WRHS Trading Post Main Store,Voucher 10.00 Pound V10-00025,V10-00025,Voucher 10.00 Pound V10-00025,,10.00000,VOUCHERS,1.00000,0.00000,0.00000,0,0,n,10.00000,WRHS,,,,
9120544,17288,Markham House,Voucher 10.00 Pound V10-00025,V10-00025,Voucher 10.00 Pound V10-00025,,10.00000,VOUCHERS,,,,,,n,10.00000,WRHS,,,,
9145755,10028,WRHS Trading Post Main Store,Ericaceous Compost 3 litre,RC005#800000000779,Ericaceous Compost 3 litre,,0.55000,COMPOSTS WRHS,8.00000,0.00000,0.00000,0,0,n,0.35000,WRHS,,,,
9145755,17288,Markham House,Ericaceous Compost 3 litre,RC005#800000000779,Ericaceous Compost 3 litre,,0.55000,COMPOSTS WRHS,,,,,0,n,0.35000,WRHS,,,,
9040881,10028,WRHS Trading Post Main Store,WRHS Plant WP02.75,WP02.75#WP2.75#P2.75#800000001084,WRHS Plant WP02.75,,2.75000,WRHS PLANTS,0.00000,0.00000,0.00000,0,0,n,1.83000,WRHS,,,,
9040881,17288,Markham House,WRHS Plant WP02.75,WP02.75#WP2.75#P2.75#800000001084,WRHS Plant WP02.75,,2.75000,WRHS PLANTS,,,,,,n,1.83000,WRHS,,,,
9100527,10028,WRHS Trading Post Main Store,RHS Gradeners Encyclopedia,9780751301472,RHS Gradeners Encyclopedia (used),,4.00000,EX BOOKS,0.00000,0.00000,0.00000,0,0,n,0.00000,WRHS,,,,
9100527,17288,Markham House,RHS Gradeners Encyclopedia,9780751301472,RHS Gradeners Encyclopedia (used),,4.00000,EX BOOKS,,,,,,n,0.00000,WRHS,,,,
9403853,10028,WRHS Trading Post Main Store,Runner Bean Firestorm 100g,SV024#800000000798,Runner Bean Firestorm 100g,RNB026,2.30000,SEEDS WRHS VEG,1.00000,0.00000,0.00000,0,0,n,1.79035,WRHS,,,,
9403853,17288,Markham House,Runner Bean Firestorm 100g,SV024#800000000798,Runner Bean Firestorm 100g,RNB026,2.30000,SEEDS WRHS VEG,,,,,,n,1.79035,WRHS,,,,
9403857,10028,WRHS Trading Post Main Store,Runner Bean Firestorm 50g,SV023#800000000799,Runner Bean Firestorm 50g,RNB026,1.20000,SEEDS WRHS VEG,2.00000,0.00000,0.00000,0,0,n,0.95000,WRHS,,,,
9403857,17288,Markham House,Runner Bean Firestorm 50g,SV023#800000000799,Runner Bean Firestorm 50g,RNB026,1.20000,SEEDS WRHS VEG,,,,,,n,0.95000,WRHS,,,,
9403867,10028,WRHS Trading Post Main Store,Pea Oregon Sugar Pod 50g,SV002,Pea Oregon Sugar Pod 50g,,0.45000,SEEDS WRHS VEG,32.00000,0.00000,0.00000,0,0,n,0.22325,WRHS,,,,
9403867,17288,Markham House,Pea Oregon Sugar Pod 50g,SV002,Pea Oregon Sugar Pod 50g,,0.45000,SEEDS WRHS VEG,,,,,,n,0.22325,WRHS,,,,
9403879,10028,WRHS Trading Post Main Store,Pea Kelvedon Wonder 50g,800000000801,Pea Kelvedon Wonder 50g,,0.40000,SEEDS WRHS VEG,-8.00000,0.00000,0.00000,0,0,n,0.19700,WRHS,,,,
9403879,17288,Markham House,Pea Kelvedon Wonder 50g,800000000801,Pea Kelvedon Wonder 50g,,0.40000,SEEDS WRHS VEG,,,,,,n,0.19700,WRHS,,,,
9403899,10028,WRHS Trading Post Main Store,Pea Ambassador 50g,800000000802,Pea Ambassador 50g,,0.40000,SEEDS WRHS VEG,-2.00000,0.00000,0.00000,0,0,n,0.21000,WRHS,,,,
9403899,17288,Markham House,Pea Ambassador 50g,800000000802,Pea Ambassador 50g,,0.40000,SEEDS WRHS VEG,,,,,,n,0.21000,WRHS,,,,
9257737,10028,WRHS Trading Post Main Store,Bark large chip 100 litre Durston,CY006#800000000788,Bark large chip 100 litre Durston,D100LCB,7.20000,COMPOSTS ETC,20.00000,0.00000,0.00000,0,0,n,4.54939,WRHS,,,,
9257737,17288,Markham House,Bark large chip 100 litre Durston,CY006#800000000788,Bark large chip 100 litre Durston,D100LCB,7.20000,COMPOSTS ETC,,,,,,n,4.54939,WRHS,,,,
9297085,10028,WRHS Trading Post Main Store,Roseclear Concentrate 200ml,5010272088274,Roseclear Concentrate 200ml,D52862,11.40000,FUNGICIDES,11.00000,0.00000,0.00000,0,0,n,7.42500,WRHS,,,,
9297085,17288,Markham House,Roseclear Concentrate 200ml,5010272088274,Roseclear Concentrate 200ml,D52862,11.40000,FUNGICIDES,,,,,,n,7.42500,WRHS,,,,
9297646,10028,WRHS Trading Post Main Store,Doff Tomato Feed 2.5 litre,5013655007152,Doff Tomato Feed 2.5 litre,D29282,5.35000,TOMATO FEED,8.00000,0.00000,0.00000,0,0,n,3.45625,WRHS,,,,
9297646,17288,Markham House,Doff Tomato Feed 2.5 litre,5013655007152,Doff Tomato Feed 2.5 litre,D29282,5.35000,TOMATO FEED,,,,,,n,3.45625,WRHS,,,,
9297778,10028,WRHS Trading Post Main Store,Pour and Feed 1 litre,5013655007145,Doff Pour and Feed 1 litre,D63052,1.45000,GENERAL FEEDS,3.00000,0.00000,0.00000,0,0,n,0.94333,WRHS,,,,
9297778,17288,Markham House,Pour and Feed 1 litre,5013655007145,Doff Pour and Feed 1 litre,D63052,1.45000,GENERAL FEEDS,,,,,,n,0.94333,WRHS,,,,
9298105,10028,WRHS Trading Post Main Store,Buckle Tree Ties 38cm,LT009#800000000789,Buckle Tree Ties 38cm,BTT15,0.60000,PLANT TIES ETC,92.00000,0.00000,0.00000,0,0,n,0.38450,WRHS,,,,
9298105,17288,Markham House,Buckle Tree Ties 38cm,LT009#800000000789,Buckle Tree Ties 38cm,BTT15,0.60000,PLANT TIES ETC,,,,,,n,0.38450,WRHS,,,,
9298337,10028,WRHS Trading Post Main Store,Maxicrop Plant Stimulant 500ml,5013762000022,Maxicrop Plant Stimulant 500ml,MXSE07C,4.65000,GENERAL FEEDS,10.00000,0.00000,0.00000,0,0,n,3.02083,WRHS,,,,
9298337,17288,Markham House,Maxicrop Plant Stimulant 500ml,5013762000022,Maxicrop Plant Stimulant 500ml,MXSE07C,4.65000,GENERAL FEEDS,,,,,,n,3.02083,WRHS,,,,
9298551,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre cerise,5012868150228,Indoor can 0.7 litre cerise,WC159MIX,4.75000,WATERING CANS,1.00000,0.00000,0.00000,0,0,n,2.46400,WRHS,,,,
9298551,17288,Markham House,Indoor can 0.7 litre cerise,5012868150228,Indoor can 0.7 litre cerise,WC159MIX,4.75000,WATERING CANS,,,,,,n,2.46400,WRHS,,,,
9298573,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre pink,5012868150167,Indoor can 0.7 litre pink,WC159MIX,4.75000,WATERING CANS,0.00000,0.00000,0.00000,0,0,n,2.46400,WRHS,,,,
9298573,17288,Markham House,Indoor can 0.7 litre pink,5012868150167,Indoor can 0.7 litre pink,WC159MIX,4.75000,WATERING CANS,,,,,,n,2.46400,WRHS,,,,
9298611,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre lilac,5012868150174,Indoor can 0.7 litre lilac,WC159MIX,4.75000,WATERING CANS,1.00000,0.00000,0.00000,0,0,n,2.46400,WRHS,,,,
9298611,17288,Markham House,Indoor can 0.7 litre lilac,5012868150174,Indoor can 0.7 litre lilac,WC159MIX,4.75000,WATERING CANS,,,,,,n,2.46400,WRHS,,,,
9298619,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre red,5012868150150,Indoor can 0.7 litre red,WC159MIX,4.75000,WATERING CANS,1.00000,0.00000,0.00000,0,0,n,3.09900,WRHS,,,,
9298619,17288,Markham House,Indoor can 0.7 litre red,5012868150150,Indoor can 0.7 litre red,WC159MIX,4.75000,WATERING CANS,,,,,,n,3.09900,WRHS,,,,
9298673,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre kin,5012868150235,Indoor can 0.7 litre kin,WC159MIX,4.75000,WATERING CANS,0.00000,0.00000,0.00000,0,0,n,3.09900,WRHS,,,,
9298673,17288,Markham House,Indoor can 0.7 litre kin,5012868150235,Indoor can 0.7 litre kin,WC159MIX,4.75000,WATERING CANS,,,,,,n,3.09900,WRHS,,,,
9298696,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre yellow,5012868150143,Indoor can 0.7 litre yellow,WC159MIX,4.75000,WATERING CANS,1.00000,0.00000,0.00000,0,0,n,3.09900,WRHS,,,,
9298696,17288,Markham House,Indoor can 0.7 litre yellow,5012868150143,Indoor can 0.7 litre yellow,WC159MIX,4.75000,WATERING CANS,,,,,,n,3.09900,WRHS,,,,
9298701,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre sage,5012868150204,Indoor can 0.7 litre sage,WC159MIX,4.75000,WATERING CANS,1.00000,0.00000,0.00000,0,0,n,2.46400,WRHS,,,,
9298701,17288,Markham House,Indoor can 0.7 litre sage,5012868150204,Indoor can 0.7 litre sage,WC159MIX,4.75000,WATERING CANS,,,,,,n,2.46400,WRHS,,,,
9298737,10028,WRHS Trading Post Main Store,Indoor can 0.7 litre blue,5012868150112,Indoor can 0.7 litre blue,WC159MIX,4.75000,WATERING CANS,2.00000,0.00000,0.00000,0,0,n,2.46400,WRHS,,,,
9298737,17288,Markham House,Indoor can 0.7 litre blue,5012868150112,Indoor can 0.7 litre blue,WC159MIX,4.75000,WATERING CANS,,,,,,n,2.46400,WRHS,,,,
9305397,10028,WRHS Trading Post Main Store,Neudorff Weedkiller 510ml,,Neudorff Weedkiller 510ml,,7.20000,EX WEED KILLERS,0.00000,0.00000,0.00000,0,0,n,4.67500,WRHS,,,,
9305397,17288,Markham House,Neudorff Weedkiller 510ml,,Neudorff Weedkiller 510ml,,7.20000,EX WEED KILLERS,,,,,,n,4.67500,WRHS,,,,
9305562,10028,WRHS Trading Post Main Store,Neudorff Weedkill 510ml x12,4005240018248,Neudorff Weedkiller 510ml x12,,86.31000,DECCO BULK,0.00000,0.00000,0.00000,0,0,n,56.10000,WRHS,,,,
9305562,17288,Markham House,Neudorff Weedkill 510ml x12,4005240018248,Neudorff Weedkiller 510ml x12,,86.31000,DECCO BULK,,,,,0,n,56.10000,WRHS,,,,
9306292,10028,WRHS Trading Post Main Store,WRHS Plant WP01.75,WP01.75#WP1.75#P1.75#800000000790,WRHS Plant WP01.75,,1.75000,WRHS PLANTS,4.00000,0.00000,0.00000,0,0,n,1.17000,WRHS,,,,
9306292,17288,Markham House,WRHS Plant WP01.75,WP01.75#WP1.75#P1.75#800000000790,WRHS Plant WP01.75,,1.75000,WRHS PLANTS,,,,,0,n,1.17000,WRHS,,,,
9306715,10028,WRHS Trading Post Main Store,Broad Bean Crimson Flowered 100g,SV013#800000000791,Broad Bean Crimson Flowered 100g,BRB 021,0.70000,SEEDS WRHS VEG,13.00000,0.00000,0.00000,0,0,n,0.43800,WRHS,,,,
9306715,17288,Markham House,Broad Bean Crimson Flowered 100g,SV013#800000000791,Broad Bean Crimson Flowered 100g,BRB 021,0.70000,SEEDS WRHS VEG,,,,,,n,0.43800,WRHS,,,,
9306738,10028,WRHS Trading Post Main Store,Broad Bean De Monica 100g,SV014#800000000792,Broad Bean De Monica 100g,BRB 022,1.15000,SEEDS WRHS VEG,5.00000,0.00000,0.00000,0,0,n,0.74400,WRHS,,,,
9306738,17288,Markham House,Broad Bean De Monica 100g,SV014#800000000792,Broad Bean De Monica 100g,BRB 022,1.15000,SEEDS WRHS VEG,,,,,,n,0.74400,WRHS,,,,
9314645,10028,WRHS Trading Post Main Store,Dwarf French Bean Masterpiece 50g,800000000793,Dwarf French Bean Masterpiece 50g,DFB011,0.65000,SEEDS WRHS VEG,16.00000,0.00000,0.00000,0,0,n,0.40500,WRHS,,,,
9314645,17288,Markham House,Dwarf French Bean Masterpiece 50g,800000000793,Dwarf French Bean Masterpiece 50g,DFB011,0.65000,SEEDS WRHS VEG,,,,,,n,0.40500,WRHS,,,,
9314655,10028,WRHS Trading Post Main Store,Oriental Bean Edamame 25g,800000000794,Oriental Bean Edamame 25g,ORI 063,2.30000,SEEDS WRHS VEG,1.00000,0.00000,0.00000,0,0,n,1.70625,WRHS,,,,
9314655,17288,Markham House,Oriental Bean Edamame 25g,800000000794,Oriental Bean Edamame 25g,ORI 063,2.30000,SEEDS WRHS VEG,,,,,,n,1.70625,WRHS,,,,
9327217,10028,WRHS Trading Post Main Store,Dwarf French Bean Sprite 50g,800000000795,Dwarf French Bean Sprite 50g,,0.60000,SEEDS WRHS VEG,35.00000,0.00000,0.00000,0,0,n,0.34344,WRHS,,,,
