productid,category,page,image,show,info
3586154,FERTILISER WRHS,Feed and fertiliser,,1,Nitrate of Chalk 2.5kg 
4816385,SHED PRODUCTS,Feed and fertiliser,,1,Vitax Compost Maker (composting accelerator) 10kg
5774947,SHED PRODUCTS,Feed and fertiliser,,1,Sinclair Growmore Granular 25kg
5800651,SHED PRODUCTS,Feed and fertiliser,,1,Sulphate of Iron 25kg sack
5773846,SHED PRODUCTS,Feed and fertiliser,,1,Bone Meal (sterilised) 25kg
5773893,SHED PRODUCTS,Feed and fertiliser,,1,Vitax Q4 Professional (NPK 5.3-7.5-10+TE) 20kg
5773910,SHED PRODUCTS,Feed and fertiliser,,1,Sinclair Fish Blood & Bone NPK 3:9:3 25kg
5774932,SHED PRODUCTS,Feed and fertiliser,,1,J Arthur Bowers Garden Lime 25kg - STX-499628
5774975,SHED PRODUCTS,Feed and fertiliser,,1,Scotts Miracle Gro Evergreen Lawn Sand 25kg 17997
5800634,SHED PRODUCTS,Feed and fertiliser,,1,Sulphate of Ammonia 25kg
5800642,SHED PRODUCTS,Feed and fertiliser,,1,Sulphate of Potash 25kg sack
5800654,SHED PRODUCTS,Feed and fertiliser,,1,Rose Feed 25kg
5800665,SHED PRODUCTS,Feed and fertiliser,,1,Hoof and Horn 20kg
5800675,SHED PRODUCTS,Feed and fertiliser,,1,Nitrate of Chalk 25kg
5800686,SHED PRODUCTS,Feed and fertiliser,,1,Epsom Salts 25kg sack
5800697,SHED PRODUCTS,Feed and fertiliser,,1,Superphosphate 25kg
5800706,SHED PRODUCTS,Feed and fertiliser,,1,Lawnfeed Autumn 4-12-12 Sportsmaster 25kg
5844231,SHED PRODUCTS,Feed and fertiliser,,1,Perlite P100 100 litre sack
8195742,SHED PRODUCTS,Feed and fertiliser,,1,Osmo Pro 3 (6-4-6) 25kg
8474507,FLOWER ARRANGING,Flower Arranging,,1,Oasis Brick wet box of 20
8826408,FLOWER ARRANGING,Flower Arranging,,1,Ribbon Poppy Red 2 inch x 100 yds
8946277,FLOWER ARRANGING,Flower Arranging,,1,Wreath Frame 10 inch
8946374,FLOWER ARRANGING,Flower Arranging,,1,Stubbing Wire 23cm bundle of 30
10248901,FLOWER ARRANGING,Flower Arranging,,1,Oasis small round bowl
10249606,FLOWER ARRANGING,Flower Arranging,,1,Oasis full brick bowl
10249696,FLOWER ARRANGING,Flower Arranging,,1,Oasis Block Round 6cm tall wet
10249995,FLOWER ARRANGING,Flower Arranging,,1,Oasis Poly Ribbon royal blue 1m
10250043,FLOWER ARRANGING,Flower Arranging,,1,Oasis Poly Ribbon purple 1m
10250058,FLOWER ARRANGING,Flower Arranging,,1,Oasis Poly Ribbon silver 1m
11545173,FLOWER ARRANGING,Flower Arranging,,1,APAC Block Oblong wet
11545210,FLOWER ARRANGING,Flower Arranging,,1,Poly Ribbon Red 1m
8753390,BULBS FLOWER,Flowering Bulbs,,1,Iris Dutch Mixed
8652513,BULBS FLOWER,Flowering Bulbs,,1,Tulip Short Stemmed Size 11/12
8652522,BULBS FLOWER,Flowering Bulbs,,1,Tulip Miniature Rockery
8652569,BULBS FLOWER,Flowering Bulbs,,1,Narcissus Rockery
8652579,BULBS FLOWER,Flowering Bulbs,,1,Daffodil Butterfly Size 14/16
8838955,BULBS FLOWER,Flowering Bulbs,,1,Tulip Triumph mixed
8838986,BULBS FLOWER,Flowering Bulbs,,1,Tulip Gregii mixed
8847782,BULBS FLOWER,Flowering Bulbs,,1,Oxalis
8847796,BULBS FLOWER,Flowering Bulbs,,1,Scilla Tubergeniana
9033299,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Byzantium
3585791,BULBS FLOWER,Flowering Bulbs,,1,Anemone Coronaria De Caen
3586009,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Jessica
3586010,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Mix
3586011,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Plumtart
3586012,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Priscilla
3586013,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Nova Lux
3586014,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Traderhorn
3586015,BULBS FLOWER,Flowering Bulbs,,1,Gladiolus Pastel Mix
3586016,BULBS FLOWER,Flowering Bulbs,,1,Iris Hollandica Blue Magic
6291615,BULBS FLOWER,Flowering Bulbs,,1,Hyacinth PREPARED Size 16/17
6291638,BULBS FLOWER,Flowering Bulbs,,1,Hyacinth UNPREPARED Size 16/17
6291784,BULBS FLOWER,Flowering Bulbs,,1,Tulip Darwin Size 11/12
6291855,BULBS FLOWER,Flowering Bulbs,,1,Daffodil single
6291958,BULBS FLOWER,Flowering Bulbs,,1,Amaryllis
6530626,BULBS FLOWER,Flowering Bulbs,,1,Crocus Specie Mixed
6530645,BULBS FLOWER,Flowering Bulbs,,1,Narcissus Miniature Mixed
6570649,BULBS FLOWER,Flowering Bulbs,,1,Iris Miniature Mixed
6570658,BULBS FLOWER,Flowering Bulbs,,1,Alliums Purple Sensation
6570665,BULBS FLOWER,Flowering Bulbs,,1,Daffodil Large Yellow
6570686,BULBS FLOWER,Flowering Bulbs,,1,Snow Crocus Mixed
6798014,BULBS FLOWER,Flowering Bulbs,,1,Anemone St Brigid
6798040,BULBS FLOWER,Flowering Bulbs,,1,Ixia
6798060,BULBS FLOWER,Flowering Bulbs,,1,Brodiaea Queen Fabiola
6798084,BULBS FLOWER,Flowering Bulbs,,1,Allium Moly yellow
6808425,BULBS FLOWER,Flowering Bulbs,,1,Muscari bulb
6808468,BULBS FLOWER,Flowering Bulbs,,1,Narcissus Tete A Tete Bulbs
6808793,BULBS FLOWER,Flowering Bulbs,,1,Chionodoxa bulb
7547085,BULBS FLOWER,Flowering Bulbs,,1,Lilium Oriental Mix 
7547093,BULBS FLOWER,Flowering Bulbs,,1,4 inch White Plastic Plant Labels pack of 1000 
7547696,BULBS FLOWER,Flowering Bulbs,,1,Iris Blue Magic
10360312,BULBS FLOWER,Flowering Bulbs,,1,Montbretia Mix
10360344,BULBS FLOWER,Flowering Bulbs,,1,Sparaxis tricolor
10360381,BULBS FLOWER,Flowering Bulbs,,1,Acidanthera murielae
10360435,BULBS FLOWER,Flowering Bulbs,,1,Freesia Mix
10360448,BULBS FLOWER,Flowering Bulbs,,1,Incarvillea delavayi
8474469,BULB BOWLS,"Flowerpots, Bowls and Planters",,1,Bulb Bowl red plastic 20cm
3586056,BULB BOWLS,"Flowerpots, Bowls and Planters",,1,Bulb Bowl green plastic 16.5cm
3586064,BULB BOWLS,"Flowerpots, Bowls and Planters",,1,Bulb Bowl red plastic 16.5cm
5841590,BULB BOWLS,"Flowerpots, Bowls and Planters",,1,Green Woven Bulb Bowl with polythene inner lining
5842380,BULB BOWLS,"Flowerpots, Bowls and Planters",,1,Bulb Bowl green plastic 20cm
8971925,FLOWER POTS & BOWLS,"Flowerpots, Bowls and Planters",,1,Carry Tray for 18 x 7cm pots
9145781,FLOWER POTS CERAMIC,"Flowerpots, Bowls and Planters",,1,
8474122,PLANTERS,"Flowerpots, Bowls and Planters",,1,Greek Bell Planter 30cm gold
8474126,PLANTERS,"Flowerpots, Bowls and Planters",,1,Greek Bell Planter 30cm silver
3586046,PLANTERS,"Flowerpots, Bowls and Planters",,1,Trug Planter Small Black
11533572,PLANTERS,"Flowerpots, Bowls and Planters",,1,Terracotta Trough - second hand
8447250,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Clover White
3585962,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Phacelia
3585979,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Summer Mix
3586186,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Fenugreek
3586188,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Lupin
3586206,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,
3586264,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Alfalfa
3586286,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Buckwheat
5828550,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Grazing Rye
5828574,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Winter Mix
5828581,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Field Beans
3586324,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Crimson Clover
3586359,SEEDS GREEN MANURE,"Seed, Green ManureSeeds",,1,Mustard
3586051,GREENHOUSE SUPPLIES,Greenhouse Supplies,,1,Clips And Corners Bubble Insulation
11350779,GREENHOUSE SUPPLIES,Greenhouse Supplies,,1,Greenhouse Shade Net Clips pack of 8
11543810,GREENHOUSE SUPPLIES,Greenhouse Supplies,,1,Z Clips pack of 25 Worth W0923
11543827,GREENHOUSE SUPPLIES,Greenhouse Supplies,,1,W Clips pack of 25 Worth W0922
8909848,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Red
8909892,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Sky Blue
8909897,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Orange
8910110,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Yellow
8910111,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Black
8910112,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Green
8910113,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Blue
8910114,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Purple
8910115,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Pistachio
8910116,EQUIPMENT,Hardware,,1,Tub Flexible 14 litre Pink
8910117,EQUIPMENT,Hardware,,1,Tub Flexible 5 litre Green
8910982,EQUIPMENT,Hardware,,1,Tub Flexible 5 litre Blue
8910983,EQUIPMENT,Hardware,,1,Tub Flexible 5 litre Pink
8910984,EQUIPMENT,Hardware,,1,Tub Flexible 5 litre Red
8910985,EQUIPMENT,Hardware,,1,Tub Flexible 5 litre Purple
8910986,EQUIPMENT,Hardware,,1,Tub Flexible 5 litre Orange
8910987,EQUIPMENT,Hardware,,1,Trimmer Line Blue 1.5mm x 30m
8910988,EQUIPMENT,Hardware,,1,Trimmer Line Green 2.0 mm x 30m
8911126,EQUIPMENT,Hardware,,1,Tub Flexible 5 litre Pistachio
3586040,EQUIPMENT,Hardware,,1,Bucket black 14 litre
3586044,EQUIPMENT,Hardware,,1,Chieftain Garden Tray 64.5x49.5x12cm (LxWxH) black
3586045,EQUIPMENT,Hardware,,1,Propagator Tray 37.5x23x12.5cm (LxWxD) black
3586048,EQUIPMENT,Hardware,,1,Flexible Tub 26 litre blue
3586052,EQUIPMENT,Hardware,,1,Spray Bottle 600ml Contico Clear/Green
3586055,EQUIPMENT,Hardware,,1,Tidy Tray Shelf green
3586057,EQUIPMENT,Hardware,,1,Bulb Storage Basket green 23x21cm pack of 3
3586058,EQUIPMENT,Hardware,,1,Bulb Storage Basket green 26cm dia pack of 3
3586059,EQUIPMENT,Hardware,,1,Potting Sieve fine mesh green
3586241,EQUIPMENT,Hardware,,1,Rectangular Kneeling Mat 40cm x 20cm
3586253,EQUIPMENT,Hardware,,1,Soil Thermometer
3926417,EQUIPMENT,Hardware,,1,Scoop flat base green 
3955874,EQUIPMENT,Hardware,,1,Tidy Tray 61x55x20cm (LxWxH) green
7652691,EQUIPMENT,Hardware,,1,Handy Tray green G34GR
7652715,EQUIPMENT,Hardware,,1,Potato bag W0490
7652721,EQUIPMENT,Hardware,,1,Bean & Pea Bag W0494
7652733,EQUIPMENT,Hardware,,1,Flexi Tub Green 26ltr
7945869,EQUIPMENT,Hardware,,1,Windowsill Tray small
7945902,EQUIPMENT,Hardware,,1,Plant Ring 15cm
7945906,EQUIPMENT,Hardware,,1,Plant Ring 23cm W0635
9404184,EQUIPMENT,Hardware,,1,Colander Trug green G184
9404210,EQUIPMENT,Hardware,,1,Plant Links W06202 30x76cm x3
3586047,EQUIPMENT,Hardware,,1,Growbag Tray standard 100x40x5cm (LxWxD) black G182B 
3586053,EQUIPMENT,Hardware,,1,Compost Scoop round bottom green W2020 
3586054,EQUIPMENT,Hardware,,1,Storage Tray green W2050 
3897099,EQUIPMENT,Hardware,,1,Garden Tray green G16G 62.5x20x6.5cm (LxWxH) 
11123929,EQUIPMENT,Hardware,,1,Worth Soil pH Meter
8964477,EX BOOKS,Hardware,,1,Tree & Shrub Expert Book
9100527,EX BOOKS,Hardware,,1,RHS Gradeners Encyclopedia (used)
9100534,EX BOOKS,Hardware,,1,The A to Z of Art (used)
3585991,EX EQUIPMENT,Hardware,,1,Incinerator & Lid
3586236,EX EQUIPMENT,Hardware,,1,Humitity Dial Hygrometer
8458755,HARDWARE,Hardware,,1,Incinerator & Lid
11155059,HARDWARE,Hardware,,1,Compost Bin 210 litre
11155066,HARDWARE,Hardware,,1,Compost Bin small
9033406,SEEDS HERB,"Seeds, herb",,1,Cumin
9033407,SEEDS HERB,"Seeds, herb",,1,Lovage
9033408,SEEDS HERB,"Seeds, herb",,1,Windowsill Herb Collection
9033409,SEEDS HERB,"Seeds, herb",,1,Culinary Favourites Collection
9033410,SEEDS HERB,"Seeds, herb",,1,Herb Garden Collection
9033411,SEEDS HERB,"Seeds, herb",,1,Creeping Thyme
9033412,SEEDS HERB,"Seeds, herb",,1,Winter Savory
9033413,SEEDS HERB,"Seeds, herb",,1,Parsley French Plain Leaved 2
3586386,SEEDS HERB,"Seeds, herb",,1,Rocket Salad
7042759,SEEDS HERB,"Seeds, herb",,1,Rocket Wild
8474240,LABELS,Labels and Ties,,1,T Label yellow 80x50mm x5
8847598,LABELS & TIES,Labels and Ties,,1,Ties tree & plant 17.5cm bundle of 10
3586039,LABELS & TIES,Labels and Ties,,1,Zip Ties Black 140mm pack of 20
3586042,LABELS & TIES,Labels and Ties,,1,Zip Ties Black 300mm pack of 20
3586066,LABELS & TIES,Labels and Ties,,1,4 inch White Plastic Plant Labels pack of 10
3586067,LABELS & TIES,Labels and Ties,,1,5 inch White Plastic Plant Labels pack of 10
3586068,LABELS & TIES,Labels and Ties,,1,6 inch White Plastic Plant Labels pack of 10
3586210,LABELS & TIES,Labels and Ties,,1,Plant Twists 10cm pack of 100
3586245,LABELS & TIES,Labels and Ties,,1,Rose & Shrub Ties 30cm pack of 4
3704777,LABELS & TIES,Labels and Ties,,1,T Labels white pack of 5
9404202,LABELS & TIES,Labels and Ties,,1,Cushioned Twist Tie W0596 5mm x 5m
8474187,PLANT TIES ETC,Labels and Ties,,1,Tying Tube 3mm green
9298105,PLANT TIES ETC,Labels and Ties,,1,Buckle Tree Ties 38cm
7914802,PLANT TIES ETC,Labels and Ties,,1,Raffia 50g bundle
11543856,PLANT TIES ETC,Labels and Ties,,1,Tying Tube 5mm brown
9154278,LOAN BOOK,"Books, loan",,1,Be Your Own Gardening Expert 9th impression
9154280,LOAN BOOK,"Books, loan",,1,Practical Gardening Handbook
9154281,LOAN BOOK,"Books, loan",,1,Every Day Gardening
9154282,LOAN BOOK,"Books, loan",,1,Green Gardening
9154283,LOAN BOOK,"Books, loan",,1,The Armchair book of Gardening
9154284,LOAN BOOK,"Books, loan",,1,Making a Cottage Garden
9154285,LOAN BOOK,"Books, loan",,1,Companion Planting
9154286,LOAN BOOK,"Books, loan",,1,Organic Gardening
9154287,LOAN BOOK,"Books, loan",,1,Gardening in Retirement
9154288,LOAN BOOK,"Books, loan",,1,The Cottage Gardeners Companion
9154289,LOAN BOOK,"Books, loan",,1,Easy Gardening
9154290,LOAN BOOK,"Books, loan",,1,The Growers Guide
9154291,LOAN BOOK,"Books, loan",,1,Paradise Gardens
9154292,LOAN BOOK,"Books, loan",,1,The Practical Gardener
9154293,LOAN BOOK,"Books, loan",,1,Creating a Garden
9154294,LOAN BOOK,"Books, loan",,1,The Flower Arrangers Garden
9154295,LOAN BOOK,"Books, loan",,1,The Complete Book of Gardening
7326207,GARLIC,"Onions, Shallots and Garlic",,1,Garlic Picardy Wight 
3585793,GARLIC,"Onions, Shallots and Garlic",,1,Garlic Vallelado Wight 
8864287,OTHER,Sundries,,1,Dried Lavender 10g
6820296,OTHER,Sundries,,1,Dried Lavender 25g
8270946,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Nemaslug Biological slug killer
8270958,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Nemasys Biological vine weevil killer
8336321,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Ant Killer 250g
9037848,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Doff Slug Defence Gel organic 1 litre
9297085,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Roseclear Concentrate 200ml
3585800,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer Boltac Greasebands
3585802,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer Fruit & Vegetable Disease Control 6 sachets
3585807,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer Multirose 2 Conc 100ml
3585808,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer Provado Ultimate Bug Killer Conc 300 ml
3585809,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer Provado Ultimate Bug Killer 400ml
3585810,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer Provado Vine Weevill Killer 400ml
3585811,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer Slug & Snail Killer
3585825,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Nippon Rat & Mouse Killer
4816295,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bayer 1 sachet
6572895,PESTICIDES & REPELLENTS,Pesticides and Repellants,,1,Bio Fungus Fighter Concentrate 125ml
8451925,TRAPS,Pesticides and Repellants,,1,Vitax Apple Maggot Trap Refill x2
9037719,TRAPS,Pesticides and Repellants,,1,Doff Ant Killer Bait Station pack of 2
6829959,TRAPS,Pesticides and Repellants,,1,Agra Codling Moth Trap Refill HA541
9891584,PLUG PLANTS,Plug Plants,,1,Antirrhinum F1 Twinny plug x10 
9892341,PLUG PLANTS,Plug Plants,,1,Nemesia Sundrops plug x10
9892962,PLUG PLANTS,Plug Plants,,1,Lobelia trailing Regatta plug x20
9892964,PLUG PLANTS,Plug Plants,,1,Lobelia String of Pearls plug x20
9892970,PLUG PLANTS,Plug Plants,,1,Gazania F1 Daybreak plug x10
9892971,PLUG PLANTS,Plug Plants,,1,Dianthus F1 Sweet plug x5
9892972,PLUG PLANTS,Plug Plants,,1,Dianthus F1 Corona plug x10
9892975,PLUG PLANTS,Plug Plants,,1,Cosmos Razzmatazz plug x5
9892979,PLUG PLANTS,Plug Plants,,1,Calibrachoa F1 Kabloom plug x5
9892991,PLUG PLANTS,Plug Plants,,1,Alternanthera Purple Knight plug x5
9193128,POTATOES,Potatoes,,1,Seed Potato 1kg
9154267,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 1 ABE-COL
9154268,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 2 COL-FRU
9154269,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 3 FRU-IRI
9154270,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 4 KIT-NUT
9154271,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 5 NUY-POT
9154272,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 6 POT-SED
9154273,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 7 SED-ZYG
9154274,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening volume 8 Calendar & Index
9154275,REF BOOK,"Books, reference",,1,R.H.S.Gardening Manual
9154276,REF BOOK,"Books, reference",,1,The Principles of Gardening
9154277,REF BOOK,"Books, reference",,1,Complete book of Gardening
9154279,REF BOOK,"Books, reference",,1,Encyclopedia of Gardening
8474078,ROLL MATERIALS,Roll materials,,1,Large Bubble Film 1.2m wide
8636965,ROLL MATERIALS,Roll materials,,1,Premium Woven Ground Cover 1m
3585992,ROLL MATERIALS,Roll materials,,1,Aquamat Capillary Matting 0.5m wide
3585994,ROLL MATERIALS,Roll materials,,1,Greenhouse Shade Net 1m wide 40-45% shading
3585995,ROLL MATERIALS,Roll materials,,1,Greenhouse Shade Net 1.8m wide 55% shading
3586018,ROLL MATERIALS,Roll materials,,1,Butterfly Net 7x6mm mesh 2m wide
3586440,ROLL MATERIALS,Roll materials,,1,Woven Ground Cover 1.5m wide
3586006,ROLL MATERIALS,Roll materials,,1,Fleece 30gsm thickness 1.5m wide
3586007,ROLL MATERIALS,Roll materials,,1,Large Bubble Film 1.5m wide
6486566,ROLL MATERIALS,Roll materials,,1,Small Bubble Film 0.6m wide
6634607,ROLL MATERIALS,Roll materials,,1,Fleece 2m wide
6638943,ROLL MATERIALS,Roll materials,,1,Woven Ground Cover 1m wide
6967674,ROLL MATERIALS,Roll materials,,1,Small Bubble Film 1.2m wide
3586435,ROLL MATERIALS,Roll materials,,1,Polythene Sheet Black 2m wide
3586436,ROLL MATERIALS,Roll materials,,1,Polythene Sheet Blue 4m wide
3586437,ROLL MATERIALS,Roll materials,,1,Enviromesh 2m wide
3586438,ROLL MATERIALS,Roll materials,,1,Ground Cover soft black 1.5m wide
3586441,ROLL MATERIALS,Roll materials,,1,Ground Cover thin black 1m wide
8969227,CELL TRAYS,Seed growing,,1,10 Cell Tray
3585877,FLOWER POTS FIBRE,Seed growing,,1,Vitax Ring Culture Grow Pots pack of 6
3585887,FLOWER POTS FIBRE,Seed growing,,1,Vitapots 6cm square pack of 20
3585888,FLOWER POTS FIBRE,Seed growing,,1,Vitapots 6cm round xpack of 24
3585889,FLOWER POTS FIBRE,Seed growing,,1,Vitapots 7cm pack of 16
3585890,FLOWER POTS FIBRE,Seed growing,,1,Vitax Grow Tubes x20
3585891,FLOWER POTS FIBRE,Seed growing,,1,Vitax Vitapot Fibre Pots pack of 36
3896877,FLOWER POTS FIBRE,Seed growing,,1,Fibre Pots 8cm Round pack of 12
8547906,FLOWER POTS PLASTIC,Seed growing,,1,10.5cm soft red pot
8968877,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Black 1.5 litre 15cm 6in Thermoplastic
3585873,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Black 2 litre
3585875,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Black 3 litre
3585878,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Black 7cm square
3585881,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Black 9cm sqare
3585882,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Red Hard 9cm
3585883,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Saucer Red Hard 3 inch
3585884,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Red Hard 6 inch
3585885,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Red Hard 7 inch
3585886,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Red 9cm
3585872,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Black 1 litre 13.cm 5in Thermoplastic 
11339852,FLOWER POTS PLASTIC,Seed growing,,1,Flower Pot Black 5 litre
8447259,SEED MATS,Seed growing,,1,Baby Leaf seed mat
8447261,SEED MATS,Seed growing,,1,Lettuce Cut & Come seed mat
8336317,GARDENING SUNDRIES,Sundries,,1,Midnight Oil 5 litre
3586017,GARDENING SUNDRIES,Sundries,,1,Potato Sack
3586037,GARDENING SUNDRIES,Sundries,,1,Apollo Wigwam Cane Grips pack of 2
3586061,GARDENING SUNDRIES,Sundries,,1,Ground Cover Pegs Pack of 10
3586065,GARDENING SUNDRIES,Sundries,,1,Rolson Garden Refuse Bag 70x70x50cm green
3586221,GARDENING SUNDRIES,Sundries,,1,Climbing Plant Supports pack of 8
3586223,GARDENING SUNDRIES,Sundries,,1,Duck Tape Silver 50mm X 25m
3586224,GARDENING SUNDRIES,Sundries,,1,Duck Tape Silver 50mm X 30m 20% Extra Free
3586235,GARDENING SUNDRIES,Sundries,,1,Hammer In Vine Eyes pack of 4
3586237,GARDENING SUNDRIES,Sundries,,1,Lead Headed Nail pack of 10
3586238,GARDENING SUNDRIES,Sundries,,1,Mesh Supports pack of 6
3586259,GARDENING SUNDRIES,Sundries,,1,WRHS Jute Carry Bag
5983933,GARDENING SUNDRIES,Sundries,,1,Potato Sack Green
3926272,GARDENING SUNDRIES,Sundries,,1,Ph Soil Test Kit
3926345,GARDENING SUNDRIES,Sundries,,1,Flower Support Rings 30cm pack of 2
3926396,GARDENING SUNDRIES,Sundries,,1,Flower Support Rings 40cm pack of 2
7943110,GARDENING SUNDRIES,Sundries,,1,Wall Thermometer
7943124,GARDENING SUNDRIES,Sundries,,1,Wall Thermometer max/min
7945894,GARDENING SUNDRIES,Sundries,,1,Plant Clips pack of 50
8077304,GARDENING SUNDRIES,Sundries,,1,Hanging Basket Liner 30cm
11514932,GARDENING SUNDRIES,Sundries,,1,Pea & Bean Net 2m x 10m
11533486,GARDENING SUNDRIES,Sundries,,1,Hanging Basket Liner 12 inch
8644214,GLOVES,Sundries,,1,Avit Rigger Gloves Xl2
3586216,GLOVES,Sundries,,1,Aquasure Snowdrop Ladies Twin Pack Gloves M 7-8
3586217,GLOVES,Sundries,,1,Avit Rigger Gloves Xl
3586219,GLOVES,Sundries,,1,Briers Hardware Rigger Gloves Size 9
5418676,GLOVES,Sundries,,1,Master Gardener Gloves M
5824183,GLOVES,Sundries,,1,Master Gardener Gloves L
6818750,GLOVES,Sundries,,1,Master Gardener Gloves S
6911882,GLOVES,Sundries,,1,Rigger Gloves Large
7740753,GLOVES,Sundries,,1,Gloves Master Gardener Pink
11208492,GLOVES,Sundries,,1,Briers All Rounder Gloves Green Large
11208509,GLOVES,Sundries,,1,Briers All Rounder Gloves Green Small
10247148,MULCH MATS,Sundries,,1,Vitax Mulch Mats x10
8552910,STATIONERY,Sundries,,1,White Card A4 x100
11305790,STATIONERY,Sundries,,1,Wage Envelopes x1000
11305794,STATIONERY,Sundries,,1,Seed Packets pack of 10
8458661,TOOLS,Tools and Equipment,,1,Leaf Rake Medium Fiskars
8458672,TOOLS,Tools and Equipment,,1,Soil Rake Spear & Jackson
8644322,TOOLS,Tools and Equipment,,1,Secateurs Bypass unbranded
8826382,TOOLS,Tools and Equipment,,1,Hoe 3 edge Kent and Stowe
8826389,TOOLS,Tools and Equipment,,1,Pruning Saw Barnel Z130
8826400,TOOLS,Tools and Equipment,,1,Folding Knife Felco
8937710,TOOLS,Tools and Equipment,,1,Bulb Planter Stainless Steel Spear & Jackson 3060EL
8937775,TOOLS,Tools and Equipment,,1,5 litre Spray Pump twin pack Spear & Jackson 5LPAPSTWIN
8937912,TOOLS,Tools and Equipment,,1,5 litre Pump Action Sprayer blue Spear & Jackson
8937921,TOOLS,Tools and Equipment,,1,5 litre Pump Action Sprayer red Spear & Jackson
11533555,TOOLS,Tools and Equipment,,1,Digging Fork - second hand
8336323,TREATMENTS,Treatments,,1,Snake Oil 500ml bottle
11552744,SEEDS VEGETABLE,"Seed, vegetable",,1,Pea Shoot Serge
9306715,SEEDS WRHS VEG,"Seed, vegetable",,1,Broad Bean Crimson Flowered 100g
9306738,SEEDS WRHS VEG,"Seed, vegetable",,1,Broad Bean De Monica 100g
9314645,SEEDS WRHS VEG,"Seed, vegetable",,1,Dwarf French Bean Masterpiece 50g
9314655,SEEDS WRHS VEG,"Seed, vegetable",,1,Oriental Bean Edamame 25g
9327217,SEEDS WRHS VEG,"Seed, vegetable",,1,Dwarf French Bean Sprite 50g
9327558,SEEDS WRHS VEG,"Seed, vegetable",,1,Climbing French Bean Cosse Violette 50g
9327926,SEEDS WRHS VEG,"Seed, vegetable",,1,Runner Bean Moonlight 50g
